Champoin Type,Team A,Team B,Team A Score,Team B Score,Match Time,day
الدوري الإيطالي,جنوى,بارما,0,0,16:00,10/19/2025
الدوري الإيطالي,كالياري,بولونيا,0,2,16:00,10/19/2025
الدوري الإيطالي,أتالانتا,لاتسيو,0,0,19:00,10/19/2025
الدوري الإيطالي,ميلان,فيورنتينا,2,1,21:45,10/19/2025
الدوري الفرنسي,لانس,نادي باريس,2,1,16:00,10/19/2025
الدوري الفرنسي,لوريان,بريست,3,3,18:15,10/19/2025
الدوري الفرنسي,تولوز,ميتز,4,0,18:15,10/19/2025
الدوري الفرنسي,رين,اوكسير,2,2,18:15,10/19/2025
الدوري الفرنسي,نانت,ليل,0,2,21:45,10/19/2025
الدوري الألماني,فرايبورج,آ. فرانكفورت,2,2,16:30,10/19/2025
الدوري الألماني,سانت باولي,هوفنهايم,0,3,18:30,10/19/2025
الدوري السعودي,الخليج,الرياض,4,1,17:45,10/19/2025
الدوري السعودي,التعاون,ضمك,6,1,18:10,10/19/2025
الدوري السعودي,نادي نيوم,القادسية,1,3,21:00,10/19/2025
الدوري التركي,قيصري سبور,سامسون سبور,1,3,14:30,10/19/2025
الدوري التركي,غازي عنتاب بي.بي.كي,انطاليا سبور,3,2,17:00,10/19/2025
الدوري التركي,ألانيا سبور,جوزتيبي,1,0,17:00,10/19/2025
الدوري التركي,فنربخشة,فاتح كاراجومروك,2,1,20:00,10/19/2025
الدوري التونسي,مستقبل المرسى,النجم الرياضي بالمتلوي,0,1,17:00,10/19/2025
الدوري التونسي,الصفاقســــي,سليمان الرياضي,2,0,17:00,10/19/2025
الدوري المغربي,الكوكب المراكشي,اتحاد يعقوب المنصور,2,1,18:00,10/19/2025
الدوري المغربي,الدفاع الجديدي,اتحاد طنجة,2,2,20:00,10/19/2025
الدوري الإنجليزي,وست هام يونايتد,برينتفورد,0,2,22:00,10/20/2025
الدوري الإسباني,ألافيس,فالنسيا,0,0,22:00,10/20/2025
الدوري الإيطالي,كريمونيسي,أودينيزي,1,1,21:45,10/20/2025
دوري أبطال آسيا للنخبة,الوحـــدة,الدحيل,3,1,16:45,10/20/2025
دوري أبطال آسيا للنخبة,الشرطة,الاتحاد,1,4,19:00,10/20/2025
دوري أبطال آسيا للنخبة,الشــارقة,تراكتور,0,5,19:00,10/20/2025
دوري أبطال آسيا للنخبة,أهلي جدة,الغرافة,4,0,21:15,10/20/2025
الدوري التركي,ايوبسبور,قاسم باشا,2,0,20:00,10/20/2025
الدوري المصري,بيراميدز,فاركو,2,0,17:00,10/21/2025
دوري أبطال أوروبا,برشلونة,أولمبياكوس,6,1,19:45,10/21/2025
دوري أبطال أوروبا,نادي كايرات,نادي بافوس,0,0,19:45,10/21/2025
دوري أبطال أوروبا,أرسنال,اتلتيكو مدريد,4,0,22:00,10/21/2025
دوري أبطال أوروبا,فياريال,مانشستر سيتي,0,2,22:00,10/21/2025
دوري أبطال أوروبا,كوبنهاجن,بروسيا دورتموند,2,4,22:00,10/21/2025
دوري أبطال أوروبا,باير ليفركوزن,باريس سان جيرمان,2,7,22:00,10/21/2025
دوري أبطال أوروبا,نيوكاسل,بنفيكا,3,0,22:00,10/21/2025
دوري أبطال أوروبا,إيندهوفن,نابولي,6,2,22:00,10/21/2025
دوري أبطال أوروبا,سان جيلواز,إنتر ميلان,0,4,22:00,10/21/2025
دوري أبطال آسيا للنخبة,ملبورن سيتي,بوريرام,2,1,10:45,10/21/2025
دوري أبطال آسيا للنخبة,أولسان هيونداي,سانفريس هيروشيما,1,0,13:00,10/21/2025
دوري أبطال آسيا للنخبة,تشنغدو رونغتشينغ,جوهور دارول تاكزيم,0,2,13:00,10/21/2025
دوري أبطال آسيا للنخبة,شنغهاي بورت,ماتشيدا زيلفيا,0,2,15:15,10/21/2025
دوري أبطال آسيا للنخبة,شباب الأهلي,ناساف كارشي,4,1,19:00,10/21/2025
دوري أبطال آسيا للنخبة,الهلال,السد القطري,3,1,21:15,10/21/2025
الدوري التونسي,الافريقي التونسي,الإتحاد المنستيري,2,1,17:00,10/21/2025
الدوري المصري,الأهلي,الاتحاد السكندري,2,1,17:00,10/22/2025
الدوري المصري,المصري,سموحة,0,0,20:00,10/22/2025
دوري أبطال أوروبا,جالاتا سراي,جليمت,3,1,19:45,10/22/2025
دوري أبطال أوروبا,أتلتيك بلباو,كاراباج اجدام,3,1,19:45,10/22/2025
دوري أبطال أوروبا,آ. فرانكفورت,ليفربول,1,5,22:00,10/22/2025
دوري أبطال أوروبا,ريال مدريد,يوفنتوس,1,0,22:00,10/22/2025
دوري أبطال أوروبا,أتالانتا,سلافيا براج,0,0,22:00,10/22/2025
دوري أبطال أوروبا,تشيلسي,أياكس امستردام,5,1,22:00,10/22/2025
دوري أبطال أوروبا,بايرن ميونيخ,كلوب بروج,4,0,22:00,10/22/2025
دوري أبطال أوروبا,موناكو,توتنهام هوتسبر,0,0,22:00,10/22/2025
دوري أبطال أوروبا,سبورتينج لشبونة,مارسيليا,2,1,22:00,10/22/2025
دوري أبطال آسيا للنخبة,جانجوون,فيسيل كوبه,4,3,13:00,10/22/2025
دوري أبطال آسيا للنخبة,شانغهاي شينهوا,سول,2,0,15:15,10/22/2025
الدوري التركي,قونيا سبور,بشكتاش,0,2,20:00,10/22/2025
الدوري التركي,ريزه سبور,إسطنبول باشاكشهير,0,0,20:00,10/22/2025
الدوري التونسي,البنزرتي,الملعب التونسي,0,2,17:00,10/22/2025
الدوري التونسي,النجم الساحلى,الأولمبي الباجي,1,2,17:00,10/22/2025
الدوري التونسي,الترجي الجرجيسي,الترجى الرياضي,0,0,17:00,10/22/2025
الدوري الأوروبي,فنربخشة,شتوتجارت,1,0,19:45,10/23/2025
الدوري الأوروبي,جينك,ريال بيتيس,0,0,19:45,10/23/2025
الدوري الأوروبي,جو أهيد إيجلز,أستون فيلا,2,1,19:45,10/23/2025
الدوري الأوروبي,ليون,بازل,2,0,19:45,10/23/2025
الدوري الأوروبي,ستيوا بوخارست,بولونيا,1,2,19:45,10/23/2025
الدوري الأوروبي,ريد بول سالزبورج,فيرينكفاروسي,2,3,19:45,10/23/2025
الدوري الأوروبي,سبورتينج براجا,سرفينا زافيزدا,2,0,19:45,10/23/2025
الدوري الأوروبي,بران,جلاسكو رينجرز,3,0,19:45,10/23/2025
الدوري الأوروبي,فينورد,باناثينايكوس,3,1,22:00,10/23/2025
الدوري الأوروبي,روما,فيكتوريا بلزن,1,2,22:00,10/23/2025
الدوري الأوروبي,سلتيك,شتورم جراتس,2,1,22:00,10/23/2025
الدوري الأوروبي,سيلتا فيجو,نيس,2,1,22:00,10/23/2025
الدوري الأوروبي,فرايبورج,أوتريخت,2,0,22:00,10/23/2025
الدوري الأوروبي,ليل,باوك سالونيكا,3,4,22:00,10/23/2025
الدوري الأوروبي,مكابى تل ابيب,ميتييلاند,0,3,22:00,10/23/2025
الدوري الأوروبي,مالمو,دينامو زغرب,1,1,22:00,10/23/2025
الدوري الأوروبي,نوتينجهام فورست,بورتو,2,0,22:00,10/23/2025
الدوري الأوروبي,يونج بويز,لودوجوريتس,3,2,22:00,10/23/2025
دوري المؤتمر الأوروبي,رابيد فيينا,فيورنتينا,0,3,19:45,10/23/2025
دوري المؤتمر الأوروبي,شاختار دونيتسك,ليجيا وارسو,1,2,19:45,10/23/2025
دوري المؤتمر الأوروبي,الكمار,سلوفان براتيسلافا,1,0,19:45,10/23/2025
دوري المؤتمر الأوروبي,ستراسبورج,نادي ياجييلونيا بياويستوك,1,1,19:45,10/23/2025
دوري المؤتمر الأوروبي,دريتا,أومونيا,1,1,19:45,10/23/2025
دوري المؤتمر الأوروبي,شكينديا,شيلبورن,1,0,19:45,10/23/2025
دوري المؤتمر الأوروبي,بريدابليك,كووبيون بالوسيورا,0,0,19:45,10/23/2025
دوري المؤتمر الأوروبي,هاكين,رايو فاييكانو,2,2,19:45,10/23/2025
دوري المؤتمر الأوروبي,ايك اثينا,أبيردين,6,0,19:45,10/23/2025
دوري المؤتمر الأوروبي,رييكا,سبارتا براج,0,0,19:45,10/23/2025
دوري المؤتمر الأوروبي,سامسون سبور,دينامو كييف,3,0,22:00,10/23/2025
دوري المؤتمر الأوروبي,سيجما أولوموتس,راكوف تشانستوخوفا,1,1,22:00,10/23/2025
دوري المؤتمر الأوروبي,يونيفيرسيتاتيا كرايوفا,نادي نوح,1,1,22:00,10/23/2025
دوري المؤتمر الأوروبي,هامرون سبارتانز,لويزان سبورت,0,1,22:00,10/23/2025
دوري المؤتمر الأوروبي,شامروك روفرز,نادي إن كيه تسيليى,0,2,22:00,10/23/2025
دوري المؤتمر الأوروبي,كريستال بالاس,آيك لارانكا,0,1,22:00,10/23/2025
دوري المؤتمر الأوروبي,لينكولن,ليخ بوزنان,2,1,22:00,10/23/2025
دوري المؤتمر الأوروبي,ماينز,زرينيسكي موستا,1,0,22:00,10/23/2025
دوري القسم الثاني-أ,بلدية المحلة,مسار,0,1,15:30,10/23/2025
دوري القسم الثاني-أ,السكة الحديد,القناة,0,1,15:30,10/23/2025
دوري القسم الثاني-أ,الانتاج الحربي,الداخلية,2,3,15:30,10/23/2025
دوري القسم الثاني-أ,أبو قير للاسمدة,مالية كفر الزيات,0,1,15:30,10/23/2025
دوري القسم الثاني-أ,طنطا‏,أسوان,0,1,15:30,10/23/2025
دوري القسم الثاني-أ,بترول أسيوط,بروكسي,0,0,15:30,10/23/2025
الدوري السعودي,الرياض,الخلود,1,0,17:55,10/23/2025
الدوري السعودي,الفيحاء,التعاون,1,2,18:00,10/23/2025
الدوري السعودي,النجمة,أهلي جدة,0,1,21:00,10/23/2025
دوري أبطال أفريقيا,باور ديناموز,فايبرز,1,1,16:00,10/24/2025
دوري أبطال أفريقيا,الهلال السوداني,البوليس الكيني,3,1,19:00,10/24/2025
الكونفيدرالية الأفريقية,عزام يونايتد,كي إم كي إم,7,0,17:00,10/24/2025
الكونفيدرالية الأفريقية,الزمالك,ديكيداها,1,0,18:00,10/24/2025
الكونفيدرالية الأفريقية,شباب بلوزداد,هافيا كوناكري,2,0,20:00,10/24/2025
الكونفيدرالية الأفريقية,الوداد البيضاوي,أشانتي كوتوكو,5,1,22:00,10/24/2025
الدوري الإنجليزي,ليدز يونايتد,وست هام يونايتد,2,1,22:00,10/24/2025
الدوري الإسباني,ريال سوسيداد,اشبيلية,2,1,22:00,10/24/2025
الدوري الإيطالي,ميلان,بيزا كالتشيو,2,2,21:45,10/24/2025
الدوري الفرنسي,نادي باريس,نانت,1,2,21:45,10/24/2025
الدوري الألماني,فيردر بريمن,يونيون برلين,1,0,21:30,10/24/2025
دوري القسم الثاني-أ,المنصورة,ديروط,3,1,15:30,10/24/2025
دوري القسم الثاني-أ,راية الرياضي,المصرية للاتصالات,1,2,15:30,10/24/2025
دوري القسم الثاني-أ,الترسانة,لافيينا أف سي,0,0,15:30,10/24/2025
الدوري السعودي,الفتح,الاتفـــــاق,2,1,17:45,10/24/2025
الدوري السعودي,نادي نيوم,الخليج,1,1,18:30,10/24/2025
الدوري السعودي,الاتحاد,الهلال,0,2,21:00,10/24/2025
الدوري التركي,فاتح كاراجومروك,قيصري سبور,2,2,20:00,10/24/2025
الدوري البرتغالي,ألفيركا,جل فيسنتي,0,4,22:15,10/24/2025
دوري أبطال أفريقيا,أورلاندو بايرتس,سانت إيلوا لوبوبو,3,0,16:00,10/25/2025
دوري أبطال أفريقيا,يانج افريكانز,سيلفر سترايكرز,2,0,17:00,10/25/2025
دوري أبطال أفريقيا,ريفرز يونايتد,بلاك بولز,3,1,18:00,10/25/2025
دوري أبطال أفريقيا,بترو أتليتكو,استاد أبيدجان,2,0,19:00,10/25/2025
دوري أبطال أفريقيا,الأهلي,أيجل نوار ماكامبا,1,0,20:00,10/25/2025
دوري أبطال أفريقيا,شبيبة القبائل,الإتحاد المنستيري,2,1,21:00,10/25/2025
دوري أبطال أفريقيا,الجيش الملكي,حوريا كوناكري,3,0,22:00,10/25/2025
الكونفيدرالية الأفريقية,رويال ليبوردس,أس مانيما يونيون,1,1,16:00,10/25/2025
الكونفيدرالية الأفريقية,جوانينج جالاكسي,زيسكو,1,1,16:00,10/25/2025
الكونفيدرالية الأفريقية,اتحاد العاصمة,أكاديمية أمادو ديالو,3,0,16:30,10/25/2025
الكونفيدرالية الأفريقية,كوتون سبورت,سان بيدرو,0,3,18:00,10/25/2025
الكونفيدرالية الأفريقية,الملعب التونسي,أولمبيك آسفي,2,1,19:00,10/25/2025
الكونفيدرالية الأفريقية,سينجيدا بلاك ستارز,فلامبو دو سنتر,3,1,19:00,10/25/2025
الدوري المصري,حرس الحدود,غزل المحلة,0,0,17:00,10/25/2025
الدوري المصري,مودرن سبورت,المقاولون العرب,1,2,20:00,10/25/2025
الدوري الإنجليزي,تشيلسي,سندرلاند,1,2,17:00,10/25/2025
الدوري الإنجليزي,نيوكاسل,فولهام,2,1,17:00,10/25/2025
الدوري الإنجليزي,مانشستر يونايتد,برايتون,4,2,19:30,10/25/2025
الدوري الإنجليزي,برينتفورد,ليفربول,3,2,22:00,10/25/2025
الدوري الإسباني,جيرونا,ريال أوفييدو,3,3,15:00,10/25/2025
الدوري الإسباني,اسبانيول,إلتشي,1,0,17:15,10/25/2025
الدوري الإسباني,أتلتيك بلباو,خيتافي,0,1,19:30,10/25/2025
الدوري الإسباني,فالنسيا,فياريال,0,2,22:00,10/25/2025
الدوري الإيطالي,بارما,كومو,0,0,16:00,10/25/2025
الدوري الإيطالي,أودينيزي,ليتشي,3,2,16:00,10/25/2025
الدوري الإيطالي,نابولي,إنتر ميلان,3,1,19:00,10/25/2025
الدوري الإيطالي,كريمونيسي,أتالانتا,1,1,21:45,10/25/2025
الدوري الفرنسي,بريست,باريس سان جيرمان,0,3,18:00,10/25/2025
الدوري الفرنسي,موناكو,تولوز,1,0,20:00,10/25/2025
الدوري الفرنسي,لانس,مارسيليا,2,1,22:05,10/25/2025
الدوري الألماني,مونشنجلادباخ,بايرن ميونيخ,0,3,16:30,10/25/2025
الدوري الألماني,آ. فرانكفورت,سانت باولي,2,0,16:30,10/25/2025
الدوري الألماني,أوجسبورج,لايبزيج,0,6,16:30,10/25/2025
الدوري الألماني,هوفنهايم,هايدنهايم,3,1,16:30,10/25/2025
الدوري الألماني,هامبورج,فولفسبورج,0,1,16:30,10/25/2025
الدوري الألماني,بروسيا دورتموند,كولن,1,0,19:30,10/25/2025
الدوري السعودي,القادسية,الأخدود,0,0,17:40,10/25/2025
الدوري السعودي,الشباب,ضمك,1,1,17:55,10/25/2025
الدوري السعودي,الحزم,النصر,0,2,21:00,10/25/2025
الدوري التركي,كوجالي سبور,ألانيا سبور,2,0,17:00,10/25/2025
الدوري التركي,طرابزون سبور,ايوبسبور,2,0,20:00,10/25/2025
الدوري البرتغالي,سانتا كلارا,اي في اس فوتبول,2,0,20:00,10/25/2025
الدوري البرتغالي,إستريلا,ريو آفي,1,2,22:30,10/25/2025
الدوري البرتغالي,بنفيكا,أروكا,5,0,22:30,10/25/2025
الدوري التونسي,النجم الرياضي بالمتلوي,مستقبل قابس,1,0,16:30,10/25/2025
الدوري التونسي,شبيبة القيروان,الافريقي التونسي,1,3,16:30,10/25/2025
دوري نجوم قطر,الأهلي القطري,الغرافة,1,3,17:30,10/25/2025
دوري نجوم قطر,الدحيل,الشمال,2,0,17:30,10/25/2025
دوري نجوم قطر,السد القطري,العربي,1,3,19:30,10/25/2025
الدوري المغربي,اتحاد طنجة,المغرب الفاسي,1,1,18:00,10/25/2025
الدوري المغربي,الرجاء البيضاوي,أولمبيك الدشيرة,1,0,20:00,10/25/2025
دوري أبطال أفريقيا,سيمبا,نادي نسينجيزيني,0,0,16:00,10/26/2025
دوري أبطال أفريقيا,ماميلودي صنداونز,ريمو ستارز,2,0,16:30,10/26/2025
دوري أبطال أفريقيا,التأمين الإثيوبي,بيراميدز,1,1,18:00,10/26/2025
دوري أبطال أفريقيا,الترجى الرياضي,نادي رحيمو,3,0,19:00,10/26/2025
دوري أبطال أفريقيا,ستاد مالي,إف سي نواذيبو,2,0,19:00,10/26/2025
دوري أبطال أفريقيا,أهلي طرابلس,نهضة بركان,1,1,21:00,10/26/2025
دوري أبطال أفريقيا,مولودية الجزائر,نادي كولومب,0,0,22:00,10/26/2025
الكونفيدرالية الأفريقية,كايزر تشيفز,نادي سيمبا,3,1,16:00,10/26/2025
الكونفيدرالية الأفريقية,ستيلينبوش,نادي 15 أوجوستو,4,1,16:00,10/26/2025
الكونفيدرالية الأفريقية,أوتوهو أويو,فروفياريو دي مابوتو,2,0,17:30,10/26/2025
الكونفيدرالية الأفريقية,دجوليبا,القوات المسلحة,2,1,19:00,10/26/2025
الكونفيدرالية الأفريقية,النجم الساحلى,نيروبي يونايتد,2,0,20:00,10/26/2025
الكونفيدرالية الأفريقية,المصري,الاتحاد الليبي,2,1,21:00,10/26/2025
الدوري المصري,كهرباء الإسماعيلية,سيراميكا كليوباترا,0,1,17:00,10/26/2025
الدوري المصري,فاركو,الإسماعيلي,1,0,20:00,10/26/2025
الدوري المصري,طلائع الجيش,زد,2,2,20:00,10/26/2025
الدوري الإنجليزي,أرسنال,كريستال بالاس,1,0,17:00,10/26/2025
الدوري الإنجليزي,بورنموث,نوتينجهام فورست,2,0,17:00,10/26/2025
الدوري الإنجليزي,أستون فيلا,مانشستر سيتي,1,0,17:00,10/26/2025
الدوري الإنجليزي,وولفرهامبتون,بيرنلي,2,3,17:00,10/26/2025
الدوري الإنجليزي,إيفرتون,توتنهام هوتسبر,0,3,19:30,10/26/2025
الدوري الإسباني,مايوركا,ليفانتي,1,1,16:00,10/26/2025
الدوري الإسباني,ريال مدريد,برشلونة,2,1,18:15,10/26/2025
الدوري الإسباني,أوساسونا,سيلتا فيجو,2,3,20:30,10/26/2025
الدوري الإسباني,رايو فاييكانو,ألافيس,1,0,23:00,10/26/2025
الدوري الإيطالي,تورينو,جنوى,2,1,14:30,10/26/2025
الدوري الإيطالي,هيلاس فيرونا,كالياري,2,2,17:00,10/26/2025
الدوري الإيطالي,ساسولو,روما,0,1,17:00,10/26/2025
الدوري الإيطالي,فيورنتينا,بولونيا,2,2,20:00,10/26/2025
الدوري الإيطالي,لاتسيو,يوفنتوس,1,0,22:45,10/26/2025
الدوري الفرنسي,ليل,ميتز,6,1,17:00,10/26/2025
الدوري الفرنسي,أنجيه,لوريان,2,0,19:15,10/26/2025
الدوري الفرنسي,اوكسير,لوهافر,0,1,19:15,10/26/2025
الدوري الفرنسي,رين,نيس,1,2,19:15,10/26/2025
الدوري الفرنسي,ليون,ستراسبورج,2,1,22:45,10/26/2025
الدوري الألماني,باير ليفركوزن,فرايبورج,2,0,17:30,10/26/2025
الدوري الألماني,شتوتجارت,ماينز,2,1,19:30,10/26/2025
الدوري التركي,انطاليا سبور,إسطنبول باشاكشهير,0,4,14:30,10/26/2025
الدوري التركي,جنتشلربيرليجي,قونيا سبور,1,2,17:00,10/26/2025
الدوري التركي,جالاتا سراي,جوزتيبي,3,1,17:00,10/26/2025
الدوري التركي,قاسم باشا,بشكتاش,1,1,20:00,10/26/2025
الدوري البرتغالي,إستوريل برايا,ناسيونال ماديرا,1,1,18:30,10/26/2025
الدوري البرتغالي,فاماليكاو,فيتوريا جيماريش,2,0,18:30,10/26/2025
الدوري البرتغالي,تونديلا,سبورتينج لشبونة,0,3,21:00,10/26/2025
الدوري البرتغالي,سبورتينج براجا,كازا بيا,4,0,23:30,10/26/2025
الدوري التونسي,الأولمبي الباجي,الترجي الجرجيسي,0,3,16:30,10/26/2025
الدوري التونسي,سليمان الرياضي,شبيبة العمران,0,0,16:30,10/26/2025
دوري نجوم قطر,نادي قطر,ام صلال,2,1,17:30,10/26/2025
دوري نجوم قطر,الشحانية,السيلية,0,1,17:30,10/26/2025
دوري نجوم قطر,الوكرة,الريان,0,2,19:30,10/26/2025
الدوري المغربي,الاتحاد التوركي,اتحاد يعقوب المنصور,1,1,18:00,10/26/2025
الدوري المغربي,النادي المكناسي,الكوكب المراكشي,1,0,20:00,10/26/2025
الدوري المصري,سموحة,الجونة,0,1,17:00,10/27/2025
الدوري المصري,الاتحاد السكندري,وادي دجلة,1,2,20:00,10/27/2025
الدوري الإسباني,ريال بيتيس,اتلتيكو مدريد,0,2,23:00,10/27/2025
كأس خادم الحرمين الشريفين,الخليج,التعاون,1,1,17:35,10/27/2025
كأس خادم الحرمين الشريفين,الفتح,الرياض,2,0,17:35,10/27/2025
كأس خادم الحرمين الشريفين,الخلود,النجمة,1,0,18:00,10/27/2025
كأس خادم الحرمين الشريفين,الباطن,أهلي جدة,0,3,21:00,10/27/2025
الدوري التركي,غازي عنتاب بي.بي.كي,فنربخشة,0,4,20:00,10/27/2025
الدوري التركي,سامسون سبور,ريزه سبور,1,1,20:00,10/27/2025
الدوري البرتغالي,موريرنسي,بورتو,1,2,23:15,10/27/2025
الدوري الإيطالي,ليتشي,نابولي,0,1,20:30,10/28/2025
الدوري الإيطالي,أتالانتا,ميلان,1,1,22:45,10/28/2025
كأس كاراباو,جريمسبي تاون,برينتفورد,0,5,22:45,10/28/2025
كأس كاراباو,ويكمب واندرز,فولهام,1,1,22:45,10/28/2025
كأس كاراباو,ريكسهام,كارديف سيتي,1,2,23:00,10/28/2025
كأس خادم الحرمين الشريفين,القادسية,الحزم,3,1,17:35,10/28/2025
كأس خادم الحرمين الشريفين,الشباب,الزلفي,1,0,17:50,10/28/2025
كأس خادم الحرمين الشريفين,الأخدود,الهلال,0,1,18:10,10/28/2025
كأس خادم الحرمين الشريفين,النصر,الاتحاد,1,2,21:00,10/28/2025
الدوري المصري,بتروجت,الأهلي,1,1,20:00,10/29/2025
الدوري الإيطالي,يوفنتوس,أودينيزي,3,1,20:30,10/29/2025
الدوري الإيطالي,كومو,هيلاس فيرونا,3,1,20:30,10/29/2025
الدوري الإيطالي,روما,بارما,2,1,20:30,10/29/2025
الدوري الإيطالي,جنوى,كريمونيسي,0,2,22:45,10/29/2025
الدوري الإيطالي,إنتر ميلان,فيورنتينا,3,0,22:45,10/29/2025
الدوري الإيطالي,بولونيا,تورينو,0,0,22:45,10/29/2025
الدوري الفرنسي,ميتز,لانس,2,0,21:00,10/29/2025
الدوري الفرنسي,لوهافر,بريست,1,0,21:00,10/29/2025
الدوري الفرنسي,لوريان,باريس سان جيرمان,1,1,21:00,10/29/2025
الدوري الفرنسي,نيس,ليل,2,0,21:00,10/29/2025
الدوري الفرنسي,نادي باريس,ليون,3,3,23:05,10/29/2025
الدوري الفرنسي,مارسيليا,أنجيه,2,2,23:05,10/29/2025
الدوري الفرنسي,ستراسبورج,اوكسير,3,0,23:05,10/29/2025
الدوري الفرنسي,نانت,موناكو,3,5,23:05,10/29/2025
الدوري الفرنسي,تولوز,رين,2,2,23:05,10/29/2025
كأس كاراباو,وولفرهامبتون,تشيلسي,3,4,22:45,10/29/2025
كأس كاراباو,سوانزي سيتي,مانشستر سيتي,1,3,22:45,10/29/2025
كأس كاراباو,ليفربول,كريستال بالاس,0,3,22:45,10/29/2025
كأس كاراباو,أرسنال,برايتون,2,0,22:45,10/29/2025
كأس كاراباو,نيوكاسل,توتنهام هوتسبر,2,0,23:00,10/29/2025
الدوري التونسي,مستقبل المرسى,النجم الساحلى,0,2,16:30,10/29/2025
الدوري التونسي,الإتحاد المنستيري,إتحاد بن قردان,0,0,16:30,10/29/2025
الدوري التونسي,الملعب التونسي,الصفاقســــي,0,0,16:30,10/29/2025
الدوري المغربي,الجيش الملكي,حسنية اغادير,3,0,20:00,10/29/2025
الدوري المغربي,الوداد البيضاوي,الرجاء البيضاوي,0,0,22:00,10/29/2025
دوري أبطال أفريقيا,بيراميدز,التأمين الإثيوبي,2,0,19:00,10/30/2025
الدوري المصري,البنك الاهلي,الزمالك,1,1,20:00,10/30/2025
الدوري الإيطالي,كالياري,ساسولو,1,2,20:30,10/30/2025
الدوري الإيطالي,بيزا كالتشيو,لاتسيو,0,0,22:45,10/30/2025
دوري القسم الثاني-أ,ديروط,بترول أسيوط,0,1,15:30,10/30/2025
دوري القسم الثاني-أ,أسوان,أبو قير للاسمدة,1,3,15:30,10/30/2025
دوري القسم الثاني-أ,مالية كفر الزيات,الانتاج الحربي,2,0,15:30,10/30/2025
دوري القسم الثاني-أ,الداخلية,السكة الحديد,2,2,15:30,10/30/2025
دوري القسم الثاني-أ,القناة,مسار,1,1,15:30,10/30/2025
دوري القسم الثاني-أ,لافيينا أف سي,راية الرياضي,0,0,15:30,10/30/2025
الدوري السعودي,ضمك,الفتح,1,1,18:15,10/30/2025
الدوري السعودي,أهلي جدة,الرياض,1,1,20:30,10/30/2025
الدوري السعودي,الخلود,نادي نيوم,2,3,20:30,10/30/2025
الدوري الإماراتي,الوحـــدة,النصر الإماراتي,3,2,16:00,10/30/2025
الدوري الإماراتي,شباب الأهلي,الشــارقة,2,0,18:45,10/30/2025
الدوري الإماراتي,عجمان,العين,0,3,18:45,10/30/2025
الدوري التونسي,الترجى الرياضي,البنزرتي,2,0,16:30,10/30/2025
دوري نجوم قطر,الغرافة,الدحيل,3,1,17:30,10/30/2025
دوري نجوم قطر,السد القطري,الريان,5,1,19:30,10/30/2025
الدوري المغربي,الفتح الرباطي,أولمبيك آسفي,2,1,22:00,10/30/2025
الدوري الإسباني,خيتافي,جيرونا,2,1,22:00,10/31/2025
الدوري الألماني,أوجسبورج,بروسيا دورتموند,0,1,21:30,10/31/2025
دوري القسم الثاني-أ,بروكسي,طنطا‏,2,1,14:30,10/31/2025
دوري القسم الثاني-أ,المصرية للاتصالات,المنصورة,0,0,14:30,10/31/2025
دوري القسم الثاني-أ,الترسانة,بلدية المحلة,3,1,19:00,10/31/2025
الدوري السعودي,الأخدود,النجمة,2,1,15:40,10/31/2025
الدوري السعودي,الهلال,الشباب,1,0,16:50,10/31/2025
الدوري السعودي,الاتفـــــاق,الحزم,2,2,19:30,10/31/2025
الدوري التركي,إسطنبول باشاكشهير,كوجالي سبور,1,0,19:00,10/31/2025
الدوري البرتغالي,سبورتينج لشبونة,ألفيركا,2,0,22:15,10/31/2025
الدوري الإماراتي,بني ياس,دبا,2,2,15:00,10/31/2025
الدوري الإماراتي,خورفكان,الوصل,1,1,17:45,10/31/2025
دوري نجوم قطر,العربي,الشحانية,2,0,16:30,10/31/2025
دوري نجوم قطر,الوكرة,نادي قطر,1,0,18:30,10/31/2025
الدوري المغربي,أولمبيك الدشيرة,النادي المكناسي,1,1,17:00,10/31/2025
الدوري المغربي,الكوكب المراكشي,الاتحاد التوركي,3,0,17:00,10/31/2025
دوري أبطال أفريقيا,نهضة بركان,أهلي طرابلس,2,1,19:00,11/01/2025
كرة اليد,ألمانيا تحت 17,مصر تحت 17,44,43,21:15,11/01/2025
الدوري المصري,غزل المحلة,مودرن سبورت,0,0,17:00,11/01/2025
الدوري المصري,الجونة,فاركو,0,1,20:00,11/01/2025
الدوري المصري,الإسماعيلي,كهرباء الإسماعيلية,2,1,20:00,11/01/2025
الدوري الإنجليزي,نوتينجهام فورست,مانشستر يونايتد,2,2,17:00,11/01/2025
الدوري الإنجليزي,برايتون,ليدز يونايتد,3,0,17:00,11/01/2025
الدوري الإنجليزي,كريستال بالاس,برينتفورد,2,0,17:00,11/01/2025
الدوري الإنجليزي,بيرنلي,أرسنال,0,2,17:00,11/01/2025
الدوري الإنجليزي,فولهام,وولفرهامبتون,3,0,17:00,11/01/2025
الدوري الإنجليزي,توتنهام هوتسبر,تشيلسي,0,1,19:30,11/01/2025
الدوري الإنجليزي,ليفربول,أستون فيلا,2,0,22:00,11/01/2025
الدوري الإسباني,فياريال,رايو فاييكانو,4,0,15:00,11/01/2025
الدوري الإسباني,اتلتيكو مدريد,اشبيلية,3,0,17:15,11/01/2025
